,Observation id,Observation date,Total length,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),numfocal,focal_length,Behavioral category 2
0,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,0. Debut du scan,5 Proximite,NaN,POINT,12.447,12.447,1.0,0,892.275,Else
1,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,1. Contact passif,5 Proximite,Lady,POINT,13.304,13.304,1.0,0,892.275,Else
2,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,4. Prox. 2-5 m,5 Proximite,Jeanne,POINT,21.301,21.301,1.0,0,892.275,Else
3,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Immobile,NaN,NaN,STATE,26.018,93.313,67.295,0,892.275,Else
4,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Baillement,NaN,NaN,POINT,60.689,60.689,1.0,0,892.275,Else
5,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Baillement,NaN,NaN,POINT,72.409,72.409,1.0,0,892.275,Else
6,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Jeu social,Jeu,Alaryc,STATE,95.62,99.828,4.208,0,892.275,Affiliative
7,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Immobile,NaN,NaN,STATE,102.545,128.6,26.055,0,892.275,Else
8,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Mimique faciale,Mimique faciale,Focal est emetteur|Retraction du scalp|Alaryc,POINT,118.838,118.838,1.0,0,892.275,Else
9,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Grooming,2 Grooming,Focal est emetteur|Lady,STATE,129.41,161.635,32.224999999999994,0,892.275,Affiliative
10,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,0. Debut du scan,5 Proximite,NaN,POINT,155.565,155.565,1.0,0,892.275,Else
11,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,1. Contact passif,5 Proximite,Lady,POINT,158.094,158.094,1.0,0,892.275,Else
12,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,2. Espace peripersonnel,5 Proximite,Alaryc,POINT,167.098,167.098,1.0,0,892.275,Else
13,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,4. Prox. 2-5 m,5 Proximite,Jeanne,POINT,169.254,169.254,1.0,0,892.275,Else
14,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Grooming,2 Grooming,Focal est emetteur|Lady,STATE,173.177,220.557,47.379999999999995,0,892.275,Affiliative
15,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Grooming,2 Grooming,Focal est recepteur|Lady,STATE,220.557,247.557,27.0,0,892.275,Affiliative
16,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Baillement,NaN,NaN,POINT,235.382,235.382,1.0,0,892.275,Else
17,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Monte,3 Affiliation,Focal est emetteur|Nema|Avec Copulation,STATE,254.844,279.84,24.996,0,892.275,Affiliative
18,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Monte,3 Affiliation,Focal est emetteur|Nema|Sans copulation,STATE,281.767,288.85,7.083,0,892.275,Affiliative
19,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,0. Debut du scan,5 Proximite,NaN,POINT,304.413,304.413,1.0,0,892.275,Else
20,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,1. Contact passif,5 Proximite,Lady,POINT,305.501,305.501,1.0,0,892.275,Else
21,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,4. Prox. 2-5 m,5 Proximite,Jeanne,POINT,308.85,308.85,1.0,0,892.275,Else
22,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Grooming,2 Grooming,Focal est recepteur|Lady,STATE,314.163,332.41,18.247000000000014,0,892.275,Affiliative
23,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Monte,3 Affiliation,Focal est recepteur|Alaryc|Avec Copulation,STATE,335.433,349.415,13.982,0,892.275,Affiliative
24,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Monte,3 Affiliation,Focal est emetteur|Lady|Sans copulation,STATE,350.739,370.457,19.718,0,892.275,Affiliative
25,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Monte,3 Affiliation,Focal est emetteur|Lady|Sans copulation,STATE,374.542,407.085,32.543,0,892.275,Affiliative
26,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Baillement,NaN,NaN,POINT,396.886,396.886,1.0,0,892.275,Else
27,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Se deplace,NaN,NaN,STATE,411.288,413.243,1.955,0,892.275,Self centered
28,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Immobile,NaN,NaN,STATE,414.717,418.461,3.744,0,892.275,Else
29,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Immobile,NaN,NaN,STATE,420.77,421.789,1.019,0,892.275,Else
30,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Grooming,2 Grooming,Focal est recepteur|Lady,STATE,422.365,508.115,85.75,0,892.275,Affiliative
31,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,0. Debut du scan,5 Proximite,NaN,POINT,455.41,455.41,1.0,0,892.275,Else
32,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,1. Contact passif,5 Proximite,Lady,POINT,456.915,456.915,1.0,0,892.275,Else
33,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,4. Prox. 2-5 m,5 Proximite,Alaryc,POINT,460.527,460.527,1.0,0,892.275,Else
34,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Grooming,2 Grooming,Focal est emetteur|Lady,STATE,524.645,560.784,36.13900000000001,0,892.275,Affiliative
35,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Grooming,2 Grooming,Focal est recepteur|Lady,STATE,560.784,708.153,147.36900000000003,0,892.275,Affiliative
36,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,1. Contact passif,5 Proximite,Lady,POINT,604.55,604.55,1.0,0,892.275,Else
37,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,4. Prox. 2-5 m,5 Proximite,Alaryc,POINT,608.833,608.833,1.0,0,892.275,Else
38,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Grooming,2 Grooming,Focal est emetteur|Lady,STATE,723.608,740.601,16.993000000000052,0,892.275,Affiliative
39,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Grooming,2 Grooming,Focal est recepteur|Lady,STATE,740.601,763.387,22.785999999999945,0,892.275,Affiliative
40,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,0. Debut du scan,5 Proximite,NaN,POINT,754.615,754.615,1.0,0,892.275,Else
41,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,1. Contact passif,5 Proximite,Lady,POINT,755.153,755.153,1.0,0,892.275,Else
42,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Grooming,2 Grooming,Focal est emetteur|Lady,STATE,763.387,789.824,26.437000000000012,0,892.275,Affiliative
43,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Grooming,2 Grooming,Focal est emetteur|Lady,STATE,795.519,820.709,25.18999999999994,0,892.275,Affiliative
44,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Grooming,2 Grooming,Focal est recepteur|Lady,STATE,823.936,845.212,21.275999999999954,0,892.275,Affiliative
45,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Grooming,2 Grooming,Focal est emetteur|Lady,STATE,845.212,852.144,6.932000000000016,0,892.275,Affiliative
46,session-jour1,2021-03-02 10:05:24,3850.941,Abricot,Grooming,2 Grooming,Focal est recepteur|Lady,STATE,852.144,904.722,52.577999999999975,0,892.275,Affiliative
47,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,0. Debut du scan,5 Proximite,NaN,POINT,989.602,989.602,1.0,1,928.121,Else
48,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,3. peri<...<2m,5 Proximite,"Gandhi,Gaia",POINT,994.139,994.139,1.0,1,928.121,Else
49,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,4. Prox. 2-5 m,5 Proximite,Olga,POINT,1003.627,1003.627,1.0,1,928.121,Else
50,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,Immobile,NaN,NaN,STATE,1016.074,1113.752,97.678,1,928.121,Else
51,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,Se deplace,NaN,NaN,STATE,1113.752,1118.811,5.059,1,928.121,Self centered
52,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,Immobile,NaN,NaN,STATE,1122.858,1158.41,35.552,1,928.121,Else
53,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,Non-visible,NaN,NaN,STATE,1158.41,1167.766,9.355999999999995,1,928.121,Else
54,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,0. Debut du scan,5 Proximite,NaN,POINT,1167.766,1167.766,1.0,1,928.121,Else
55,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,4. Prox. 2-5 m,5 Proximite,Nereis,POINT,1174.286,1174.286,1.0,1,928.121,Else
56,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,Se deplace,NaN,NaN,STATE,1181.952,1185.068,3.116,1,928.121,Self centered
57,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,Non-visible,NaN,NaN,STATE,1185.068,1186.17,1.1020000000000891,1,928.121,Else
58,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,Immobile,NaN,NaN,STATE,1186.17,1187.485,1.315,1,928.121,Else
59,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,Se deplace,NaN,NaN,STATE,1187.485,1212.175,24.69,1,928.121,Self centered
60,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,Immobile,NaN,NaN,STATE,1212.175,1213.702,1.527,1,928.121,Else
61,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,Se deplace,NaN,NaN,STATE,1213.702,1226.504,12.802,1,928.121,Self centered
62,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,Immobile,NaN,NaN,STATE,1226.504,1362.003,135.499,1,928.121,Else
63,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,Mimique faciale,Mimique faciale,Focal est recepteur|Retraction du scalp|Nereis,POINT,1264.326,1264.326,1.0,1,928.121,Else
64,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,4. Prox. 2-5 m,5 Proximite,"Nereis,Yin,Olga",POINT,1316.874,1316.874,1.0,1,928.121,Else
65,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,Immobile,NaN,NaN,STATE,1376.743,1434.458,57.715,1,928.121,Else
66,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,Immobile,NaN,NaN,STATE,1459.723,1465.308,5.585,1,928.121,Else
67,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,0. Debut du scan,5 Proximite,NaN,POINT,1465.82,1465.82,1.0,1,928.121,Else
68,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,3. peri<...<2m,5 Proximite,Gandhi,POINT,1470.709,1470.709,1.0,1,928.121,Else
69,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,4. Prox. 2-5 m,5 Proximite,Yin,POINT,1477.426,1477.426,1.0,1,928.121,Else
70,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,Immobile,NaN,NaN,STATE,1482.355,1531.069,48.714,1,928.121,Else
71,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,Se deplace,NaN,NaN,STATE,1531.069,1535.165,4.096,1,928.121,Self centered
72,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,Secoue le support,1 Agression,NaN,POINT,1536.027,1536.027,1.0,1,928.121,Aggressive
73,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,Baillement,NaN,NaN,POINT,1542.042,1542.042,1.0,1,928.121,Else
74,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,Se deplace,NaN,NaN,STATE,1543.917,1557.821,13.904,1,928.121,Self centered
75,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,Immobile,NaN,NaN,STATE,1557.821,1648.756,90.935,1,928.121,Else
76,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,0. Debut du scan,5 Proximite,NaN,POINT,1615.338,1615.338,1.0,1,928.121,Else
77,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,4. Prox. 2-5 m,5 Proximite,Yin,POINT,1618.062,1618.062,1.0,1,928.121,Else
78,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,Immobile,NaN,NaN,STATE,1663.588,1916.511,252.923,1,928.121,Else
79,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,0. Debut du scan,5 Proximite,NaN,POINT,1764.877,1764.877,1.0,1,928.121,Else
80,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,4. Prox. 2-5 m,5 Proximite,"Nema,Olli",POINT,1767.216,1767.216,1.0,1,928.121,Else
81,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,Se gratte,Cpt autocentré,aisselle,POINT,1865.819,1865.819,1.0,1,928.121,Self centered
82,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,0. Debut du scan,5 Proximite,NaN,POINT,1918.381,1918.381,1.0,1,928.121,Else
83,session-jour1,2021-03-02 10:05:24,3850.941,Alaryc,4. Prox. 2-5 m,5 Proximite,Lassa,POINT,1928.181,1928.181,1.0,1,928.121,Else
84,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,0. Debut du scan,5 Proximite,NaN,POINT,1976.633,1976.633,1.0,2,911.8230000000001,Else
85,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,4. Prox. 2-5 m,5 Proximite,"Eric,Alaryc",POINT,1978.616,1978.616,1.0,2,911.8230000000001,Else
86,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Immobile,NaN,NaN,STATE,1986.625,2005.927,19.302,2,911.8230000000001,Else
87,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Forage,NaN,NaN,STATE,2006.153,2013.101,6.948,2,911.8230000000001,Else
88,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Immobile,NaN,NaN,STATE,2013.101,2035.345,22.244,2,911.8230000000001,Else
89,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Grooming,2 Grooming,Focal est emetteur|Havane,STATE,2035.712,2056.434,20.722000000000207,2,911.8230000000001,Affiliative
90,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Immobile,NaN,NaN,STATE,2097.946,2155.634,57.688,2,911.8230000000001,Else
91,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,0. Debut du scan,5 Proximite,NaN,POINT,2125.087,2125.087,1.0,2,911.8230000000001,Else
92,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,3. peri<...<2m,5 Proximite,"Alaryc,Gandhi",POINT,2126.134,2126.134,1.0,2,911.8230000000001,Else
93,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,4. Prox. 2-5 m,5 Proximite,Eric,POINT,2150.276,2150.276,1.0,2,911.8230000000001,Else
94,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Se deplace,NaN,NaN,STATE,2155.634,2157.344,1.71,2,911.8230000000001,Self centered
95,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Immobile,NaN,NaN,STATE,2157.344,2250.658,93.314,2,911.8230000000001,Else
96,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Sniff,3 Affiliation,Focal est emetteur|face et oreilles|Dory,POINT,2251.81,2251.81,1.0,2,911.8230000000001,Affiliative
97,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Sniff,3 Affiliation,Focal est emetteur|face et oreilles|Dory,POINT,2263.425,2263.425,1.0,2,911.8230000000001,Affiliative
98,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Immobile,NaN,NaN,STATE,2268.936,2274.493,5.557,2,911.8230000000001,Else
99,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,0. Debut du scan,5 Proximite,NaN,POINT,2274.942,2274.942,1.0,2,911.8230000000001,Else
100,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,1. Contact passif,5 Proximite,Dory,POINT,2275.726,2275.726,1.0,2,911.8230000000001,Else
101,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,4. Prox. 2-5 m,5 Proximite,"Eric,Havane",POINT,2284.474,2284.474,1.0,2,911.8230000000001,Else
102,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Immobile,NaN,NaN,STATE,2290.57,2328.423,37.853,2,911.8230000000001,Else
103,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Se deplace,NaN,NaN,STATE,2328.423,2331.462,3.039,2,911.8230000000001,Self centered
104,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Agress. phys.,1 Agression,Focal est emetteur|Tentative|Eric,POINT,2334.4,2334.4,1.0,2,911.8230000000001,Aggressive
105,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Deplacement,1 Agression,Focal est emetteur|Poursuite|Eric,POINT,2343.403,2343.403,1.0,2,911.8230000000001,Aggressive
106,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Immobile,NaN,NaN,STATE,2358.546,2536.456,177.91,2,911.8230000000001,Else
107,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,0. Debut du scan,5 Proximite,NaN,POINT,2426.935,2426.935,1.0,2,911.8230000000001,Else
108,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,4. Prox. 2-5 m,5 Proximite,"Ulysse,Havane,Gandhi,Ficelle,Dory",POINT,2431.646,2431.646,1.0,2,911.8230000000001,Else
109,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Se gratte,Cpt autocentré,ventre,POINT,2478.046,2478.046,1.0,2,911.8230000000001,Self centered
110,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Grooming,2 Grooming,Focal est emetteur|Havane,STATE,2514.492,2524.618,10.125999999999749,2,911.8230000000001,Affiliative
111,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,3. peri<...<2m,5 Proximite,"Alaryc,Abricot,Dory",POINT,2575.235,2575.235,1.0,2,911.8230000000001,Else
112,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,4. Prox. 2-5 m,5 Proximite,"Berenice,Olga,Yin,Havane,Gandhi,Gaia",POINT,2580.271,2580.271,1.0,2,911.8230000000001,Else
113,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Grooming,2 Grooming,Focal est recepteur|Dory,STATE,2595.014,2614.002,18.98799999999983,2,911.8230000000001,Affiliative
114,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Se repose sur,3 Affiliation,Focal est recepteur|Dory,STATE,2617.704,2626.367,8.663,2,911.8230000000001,Affiliative
115,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Grooming,2 Grooming,,STATE,2647.962,2647.962,0.0,2,911.8230000000001,Affiliative
116,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Grooming,2 Grooming,Focal est recepteur|Dory,STATE,2665.225,2693.859,28.634000000000015,2,911.8230000000001,Affiliative
117,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Immobile,NaN,NaN,STATE,2696.195,2724.313,28.118,2,911.8230000000001,Else
118,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,0. Debut du scan,5 Proximite,NaN,POINT,2724.982,2724.982,1.0,2,911.8230000000001,Else
119,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,1. Contact passif,5 Proximite,Havane,POINT,2725.495,2725.495,1.0,2,911.8230000000001,Else
120,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,4. Prox. 2-5 m,5 Proximite,"Olga,Yin,Berenice,Ulysse",POINT,2735.082,2735.082,1.0,2,911.8230000000001,Else
121,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Immobile,NaN,NaN,STATE,2751.107,2779.778,28.671,2,911.8230000000001,Else
122,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Immobile,NaN,NaN,STATE,2784.266,2802.429,18.163,2,911.8230000000001,Else
123,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Se gratte,Cpt autocentré,aisselle,POINT,2787.065,2787.065,1.0,2,911.8230000000001,Self centered
124,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Se deplace,NaN,NaN,STATE,2808.163,2845.276,37.113,2,911.8230000000001,Self centered
125,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Se gratte,Cpt autocentré,flanc,POINT,2821.249,2821.249,1.0,2,911.8230000000001,Self centered
126,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Immobile,NaN,NaN,STATE,2845.276,2852.054,6.778,2,911.8230000000001,Else
127,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Forage,NaN,NaN,STATE,2852.054,2866.658,14.604,2,911.8230000000001,Else
128,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,Immobile,NaN,NaN,STATE,2866.658,2881.719,15.061,2,911.8230000000001,Else
129,session-jour1,2021-03-02 10:05:24,3850.941,Lassa,0. Debut du scan,5 Proximite,NaN,POINT,2888.456,2888.456,1.0,2,911.8230000000001,Else
130,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,0. Debut du scan,5 Proximite,NaN,POINT,2948.772,2948.772,1.0,3,885.5840000000003,Else
131,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,4. Prox. 2-5 m,5 Proximite,"Patsy,Yin,Berenice,Cesar,Havane",POINT,2951.828,2951.828,1.0,3,885.5840000000003,Else
132,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,Immobile,NaN,NaN,STATE,2966.56,2989.048,22.488,3,885.5840000000003,Else
133,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,Se deplace,NaN,NaN,STATE,2989.048,3005.91,16.862,3,885.5840000000003,Self centered
134,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,Immobile,NaN,NaN,STATE,3005.91,3010.43,4.52,3,885.5840000000003,Else
135,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,Se deplace,NaN,NaN,STATE,3010.43,3020.825,10.395,3,885.5840000000003,Self centered
136,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,Mimique faciale,Mimique faciale,Focal est emetteur|Retraction du scalp|Patchouli,POINT,3022.925,3022.925,1.0,3,885.5840000000003,Else
137,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,Immobile,NaN,NaN,STATE,3030.636,3044.091,13.455,3,885.5840000000003,Else
138,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,Se deplace,NaN,NaN,STATE,3044.091,3138.78,94.689,3,885.5840000000003,Self centered
139,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,Baillement,NaN,NaN,POINT,3071.635,3071.635,1.0,3,885.5840000000003,Else
140,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,Baillement,NaN,NaN,POINT,3072.487,3072.487,1.0,3,885.5840000000003,Else
141,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,0. Debut du scan,5 Proximite,NaN,POINT,3097.196,3097.196,1.0,3,885.5840000000003,Else
142,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,Immobile,NaN,NaN,STATE,3139.567,3320.45,180.883,3,885.5840000000003,Else
143,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,0. Debut du scan,5 Proximite,NaN,POINT,3247.484,3247.484,1.0,3,885.5840000000003,Else
144,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,Se deplace,NaN,NaN,STATE,3320.45,3323.799,3.349,3,885.5840000000003,Self centered
145,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,Immobile,NaN,NaN,STATE,3323.799,3359.77,35.971,3,885.5840000000003,Else
146,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,Grooming,2 Grooming,Focal est emetteur|Gandhi,STATE,3360.756,3375.02,14.264000000000124,3,885.5840000000003,Affiliative
147,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,Immobile,NaN,NaN,STATE,3376.89,3785.701,408.811,3,885.5840000000003,Else
148,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,0. Debut du scan,5 Proximite,NaN,POINT,3396.952,3396.952,1.0,3,885.5840000000003,Else
149,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,4. Prox. 2-5 m,5 Proximite,"Gandhi,Ficelle",POINT,3398.038,3398.038,1.0,3,885.5840000000003,Else
150,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,0. Debut du scan,5 Proximite,NaN,POINT,3546.691,3546.691,1.0,3,885.5840000000003,Else
151,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,Se gratte,Cpt autocentré,face et oreilles,POINT,3662.019,3662.019,1.0,3,885.5840000000003,Self centered
152,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,0. Debut du scan,5 Proximite,NaN,POINT,3696.985,3696.985,1.0,3,885.5840000000003,Else
153,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,3. peri<...<2m,5 Proximite,"Gaia,Havane",POINT,3700.457,3700.457,1.0,3,885.5840000000003,Else
154,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,Se deplace,NaN,NaN,STATE,3785.701,3803.285,17.584,3,885.5840000000003,Self centered
155,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,Immobile,NaN,NaN,STATE,3803.285,3811.321,8.036,3,885.5840000000003,Else
156,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,Se deplace,NaN,NaN,STATE,3811.321,3824.347,13.026,3,885.5840000000003,Self centered
157,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,Non-visible,NaN,NaN,STATE,3824.347,3831.402,7.054999999999836,3,885.5840000000003,Else
158,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,Se deplace,NaN,NaN,STATE,3831.402,3841.411,10.009,3,885.5840000000003,Self centered
159,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,Non-visible,NaN,NaN,STATE,3841.411,3850.39,8.978999999999814,3,885.5840000000003,Else
160,session-jour1,2021-03-02 10:05:24,3850.941,Ulysse,0. Debut du scan,5 Proximite,NaN,POINT,3850.39,3850.39,1.0,3,885.5840000000003,Else
161,session2_jour1,2021-03-02 14:16:27,2561.774,Olli,0. Debut du scan,5 Proximite,NaN,POINT,104.681,104.681,1.0,4,688.5749999999998,Else
162,session2_jour1,2021-03-02 14:16:27,2561.774,Olli,Immobile,NaN,NaN,STATE,119.96,139.534,19.574,4,688.5749999999998,Else
163,session2_jour1,2021-03-02 14:16:27,2561.774,Olli,Sniff,3 Affiliation,Focal est emetteur|bras et jambes|Cesar,POINT,129.767,129.767,1.0,4,688.5749999999998,Affiliative
164,session2_jour1,2021-03-02 14:16:27,2561.774,Olli,Se deplace,NaN,NaN,STATE,139.534,151.486,11.952,4,688.5749999999998,Self centered
165,session2_jour1,2021-03-02 14:16:27,2561.774,Olli,Immobile,NaN,NaN,STATE,151.486,587.424,435.938,4,688.5749999999998,Else
166,session2_jour1,2021-03-02 14:16:27,2561.774,Olli,Se gratte,Cpt autocentré,aisselle,POINT,205.789,205.789,1.0,4,688.5749999999998,Self centered
167,session2_jour1,2021-03-02 14:16:27,2561.774,Olli,0. Debut du scan,5 Proximite,NaN,POINT,252.316,252.316,1.0,4,688.5749999999998,Else
168,session2_jour1,2021-03-02 14:16:27,2561.774,Olli,Se gratte,Cpt autocentré,minishort dorsal,POINT,338.328,338.328,1.0,4,688.5749999999998,Self centered
169,session2_jour1,2021-03-02 14:16:27,2561.774,Olli,0. Debut du scan,5 Proximite,NaN,POINT,401.951,401.951,1.0,4,688.5749999999998,Else
